intial len of rule 1397
Iteration over rules is done initial precision: [1.0]  final precision:[0.994314143567875]
Final Rules len 1385
========================train===================================
| Metric            |   Score |
|-------------------+---------|
| balanced accuracy |   99.29 |
| accuracy          |   99.29 |
| f1                |   99.29 |
| precision         |   99.3  |
| recall            |   99.29 |


		Classification report [train] ::
                     precision    recall  f1-score   support

Insufficient_Weight       0.99      1.00      0.99       181
      Normal_Weight       0.99      0.97      0.98       191
     Obesity_Type_I       1.00      0.99      1.00       234
    Obesity_Type_II       1.00      0.99      0.99       198
   Obesity_Type_III       1.00      1.00      1.00       216
 Overweight_Level_I       0.98      0.99      0.99       193
Overweight_Level_II       0.98      1.00      0.99       194

           accuracy                           0.99      1407
          macro avg       0.99      0.99      0.99      1407
       weighted avg       0.99      0.99      0.99      1407

================================================================
========================test===================================
| Metric            |   Score |
|-------------------+---------|
| balanced accuracy |   81.42 |
| accuracy          |   81.68 |
| f1                |   82.04 |
| precision         |   84.19 |
| recall            |   81.68 |


		Classification report [test] ::
                     precision    recall  f1-score   support

Insufficient_Weight       0.90      0.88      0.89        91
      Normal_Weight       0.83      0.57      0.68        96
     Obesity_Type_I       0.91      0.80      0.85       117
    Obesity_Type_II       0.99      0.88      0.93        99
   Obesity_Type_III       0.94      1.00      0.97       108
 Overweight_Level_I       0.76      0.73      0.74        97
Overweight_Level_II       0.54      0.83      0.65        96

           accuracy                           0.82       704
          macro avg       0.84      0.81      0.82       704
       weighted avg       0.84      0.82      0.82       704

================================================================
Rules set ::
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.256,0.376])', '(Height in [0.648,0.742])', '(Weight in [0.56,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.597])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.545])', '(SCC == 0.0)', '(FAF in [0.264,0.454])', '(TUE in [0.0,0.429])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.149,0.234])', '(Height in [0.189,0.226])', '(Weight in [0.087,0.127])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.667])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.149,0.191])', '(Height in [0.321,0.415])', '(Weight in [0.238,0.286])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.0,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 1.0)', '(SMOKE == 1.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.5,1.0])', '(CALC == 3.0)', '(MTRANS == 4.0)']
		class[Normal_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.149,0.213])', '(Height in [0.151,0.321])', '(Weight in [0.111,0.151])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.333,0.667])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.106,0.106])', '(Height in [0.302,0.377])', '(Weight in [0.135,0.182])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.0,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,1.0])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.0,1.0])', '(CALC == 1.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.113,0.127])', '(Height in [0.153,0.399])', '(Weight in [0.003,0.087])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.261,0.603])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.265,0.491])', '(SCC == 0.0)', '(FAF in [0.667,0.769])', '(TUE in [0.36,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.085,0.085])', '(Height in [0.503,0.546])', '(Weight in [0.095,0.096])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.407,0.445])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.137,0.48])', '(SCC == 0.0)', '(FAF in [0.173,0.173])', '(TUE in [0.576,0.837])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.117,0.149])', '(Height in [0.132,0.265])', '(Weight in [0.024,0.027])', '(family_history_with_overweight == 0.0)', '(FAVC == 0.0)', '(FCVC in [0.98,1.0])', '(NCP in [0.0,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.0,0.507])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.271,0.289])', '(Height in [0.691,0.865])', '(Weight in [0.64,0.713])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.603,0.624])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.407,0.859])', '(SCC == 0.0)', '(FAF in [0.255,0.65])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.241,0.289])', '(Height in [0.636,0.865])', '(Weight in [0.603,0.713])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.603])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.407,0.556])', '(SCC == 0.0)', '(FAF in [0.484,0.65])', '(TUE in [0.0,0.425])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.324,0.34])', '(Height in [0.57,0.66])', '(Weight in [0.389,0.413])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.298,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.191,0.574])', '(Height in [0.377,0.66])', '(Weight in [0.444,0.476])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 0.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.667])', '(TUE in [0.5,0.5])', '(CALC == 1.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.217,0.289])', '(Height in [0.788,0.865])', '(Weight in [0.656,0.713])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.603,0.977])', '(NCP in [0.553,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.407,0.552])', '(SCC == 0.0)', '(FAF in [0.29,0.65])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.17,0.191])', '(Height in [0.377,0.472])', '(Weight in [0.167,0.217])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.191,0.209])', '(Height in [0.248,0.34])', '(Weight in [0.31,0.341])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.019])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.191,0.277])', '(Height in [0.509,0.906])', '(Weight in [0.341,0.5])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.0,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.085,0.128])', '(Height in [0.17,0.509])', '(Weight in [0.0,0.111])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.0,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,1.0])', '(TUE in [1.0,1.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.355%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.15,0.238])', '(Height in [0.446,0.572])', '(Weight in [0.52,0.752])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.977])', '(SCC == 0.0)', '(FAF in [0.106,0.482])', '(TUE in [0.337,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.284%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.131,0.493])', '(Height in [0.321,0.481])', '(Weight in [0.511,0.547])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.775,0.883])', '(NCP in [0.08,0.995])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.207])', '(SCC == 0.0)', '(FAF in [0.055,0.659])', '(TUE in [0.0,0.431])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.108,0.113])', '(Height in [0.546,0.601])', '(Weight in [0.084,0.084])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.909,0.918])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.096,0.346])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.149,0.149])', '(Height in [0.094,0.151])', '(Weight in [0.206,0.206])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.667])', '(TUE in [0.5,1.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.602,0.603])', '(Height in [0.253,0.371])', '(Weight in [0.341,0.378])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.745,0.908])', '(NCP in [0.425,0.658])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.361,0.423])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.434,0.784])', '(Height in [0.436,0.558])', '(Weight in [0.342,0.354])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.22,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.387,0.741])', '(SCC == 0.0)', '(FAF in [0.297,0.314])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.045,0.085])', '(Height in [0.377,0.377])', '(Weight in [0.359,0.37])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.93,0.977])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.34,0.697])', '(TUE in [0.393,0.53])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.51,0.511])', '(Height in [0.208,0.208])', '(Weight in [0.325,0.325])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.767])', '(NCP in [0.091,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.447,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.432])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.107,0.108])', '(Height in [0.199,0.256])', '(Weight in [0.028,0.041])', '(family_history_with_overweight == 0.0)', '(FAVC == 0.0)', '(FCVC in [0.862,0.955])', '(NCP in [0.667,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 1.0)', '(FAF in [0.357,0.487])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.171,0.244])', '(Height in [0.646,0.731])', '(Weight in [0.405,0.452])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.061,0.386])', '(NCP in [0.297,0.622])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.429])', '(TUE in [0.683,0.972])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.191,0.191])', '(Height in [0.34,0.348])', '(Weight in [0.341,0.346])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.53])', '(NCP in [0.0,0.644])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.618])', '(SCC == 0.0)', '(FAF in [0.0,0.127])', '(TUE in [0.0,0.001])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.423,0.489])', '(Height in [0.433,0.434])', '(Weight in [0.304,0.349])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.884])', '(NCP in [0.0,0.379])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.437,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.322])', '(TUE in [0.0,0.346])', '(CALC == 3.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.085,0.091])', '(Height in [0.528,0.542])', '(Weight in [0.292,0.299])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.919,0.996])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.502,0.713])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.703,0.727])', '(CALC == 1.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.382,0.404])', '(Height in [0.509,0.737])', '(Weight in [0.349,0.47])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.667])', '(NCP in [0.0,0.274])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.78])', '(SCC == 0.0)', '(FAF in [0.442,1.0])', '(TUE in [0.0,0.241])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.221,0.289])', '(Height in [0.622,0.865])', '(Weight in [0.633,0.713])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.603,0.868])', '(NCP in [0.664,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.407,0.523])', '(SCC == 0.0)', '(FAF in [0.285,0.65])', '(TUE in [0.0,0.214])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.511,0.568])', '(Height in [0.186,0.208])', '(Weight in [0.325,0.325])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.163,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Insufficient_Weight]  - coverage[0.284%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.085,0.085])', '(Height in [0.505,0.509])', '(Weight in [0.101,0.111])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.067,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.163,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.076])', '(TUE in [0.854,1.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.106,0.121])', '(Height in [0.66,0.733])', '(Weight in [0.381,0.401])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.577])', '(NCP in [0.905,1.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.852])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.113,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.17,0.199])', '(Height in [0.761,0.811])', '(Weight in [0.381,0.405])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.032,0.667])', '(CAEC == 0.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.164])', '(SCC == 0.0)', '(FAF in [0.0,0.421])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.185,0.277])', '(Height in [0.705,0.906])', '(Weight in [0.46,0.5])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.294,0.5])', '(NCP in [0.0,0.534])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.735])', '(SCC == 0.0)', '(FAF in [0.333,0.579])', '(TUE in [0.0,0.943])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.106,0.191])', '(Height in [0.283,0.34])', '(Weight in [0.048,0.048])', '(family_history_with_overweight == 0.0)', '(FAVC == 0.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 3.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 1.0)', '(FAF in [0.667,0.667])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 4.0)']
		class[Overweight_Level_I]  - coverage[0.924%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.149,0.149])', '(Height in [0.307,0.321])', '(Weight in [0.242,0.246])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.087])', '(CAEC == 3.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.17,0.216])', '(Height in [0.37,0.425])', '(Weight in [0.086,0.096])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.863])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.865,0.908])', '(SCC == 0.0)', '(FAF in [0.036,0.66])', '(TUE in [0.0,0.5])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.106,0.128])', '(Height in [0.66,0.66])', '(Weight in [0.365,0.381])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,1.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,1.0])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.106,0.106])', '(Height in [0.17,0.2])', '(Weight in [0.024,0.026])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.0,0.362])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.569])', '(SCC == 0.0)', '(FAF in [0.0,0.065])', '(TUE in [0.031,0.5])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.261,0.273])', '(Height in [0.398,0.421])', '(Weight in [0.405,0.405])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [0.223,0.295])', '(TUE in [0.061,0.253])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_III]  - coverage[0.355%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.255,0.255])', '(Height in [0.338,0.39])', '(Weight in [0.522,0.579])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.827,0.892])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.064,0.278])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.27,0.272])', '(Height in [0.691,0.694])', '(Weight in [0.38,0.382])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.671,0.986])', '(NCP in [0.193,0.581])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.197,0.5])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.235,0.277])', '(CALC == 3.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.313,0.324])', '(Height in [0.581,0.59])', '(Weight in [0.582,0.594])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.662,0.662])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.578,0.583])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.626,0.747])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Insufficient_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.064,0.064])', '(Height in [0.642,0.66])', '(Weight in [0.143,0.151])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,1.0])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.5,0.5])', '(CALC == 3.0)', '(MTRANS == 4.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.085,0.085])', '(Height in [0.492,0.509])', '(Weight in [0.095,0.111])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.797,1.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
